country_code,country_name,indicator_code,indicator_name,year,value
IND,India,GFDD.SI.01,Bank_Z_score,2008,17.38812
IND,India,GFDD.SI.01,Bank_Z_score,2007,14.90547
IND,India,GFDD.SI.01,Bank_Z_score,2006,15.46981
IND,India,GFDD.SI.01,Bank_Z_score,2005,14.56117
IND,India,GFDD.SI.01,Bank_Z_score,2004,14.39205
IND,India,GFDD.SI.01,Bank_Z_score,2003,13.10912
IND,India,GFDD.SI.01,Bank_Z_score,2002,11.73829
IND,India,GFDD.SI.01,Bank_Z_score,2001,11.68796
IND,India,GFDD.SI.01,Bank_Z_score,2000,12.8874
IND,India,GFDD.SI.01,Bank_Z_score,1999,
IND,India,GFDD.SI.01,Bank_Z_score,1998,
IND,India,GFDD.SI.01,Bank_Z_score,1997,
IND,India,GFDD.SI.01,Bank_Z_score,1996,
IND,India,GFDD.SI.01,Bank_Z_score,1995,
IND,India,GFDD.SI.01,Bank_Z_score,1994,
IND,India,GFDD.SI.01,Bank_Z_score,1993,
IND,India,GFDD.SI.01,Bank_Z_score,1992,
IND,India,GFDD.SI.01,Bank_Z_score,1991,
IND,India,GFDD.SI.01,Bank_Z_score,1990,
IND,India,GFDD.SI.01,Bank_Z_score,1989,
IND,India,GFDD.SI.01,Bank_Z_score,1988,
IND,India,GFDD.SI.01,Bank_Z_score,1987,
IND,India,GFDD.SI.01,Bank_Z_score,1986,
IND,India,GFDD.SI.01,Bank_Z_score,1985,
IND,India,GFDD.SI.01,Bank_Z_score,1984,
IND,India,GFDD.SI.01,Bank_Z_score,1983,
IND,India,GFDD.SI.01,Bank_Z_score,1982,
IND,India,GFDD.SI.01,Bank_Z_score,1981,
IND,India,GFDD.SI.01,Bank_Z_score,1980,
IND,India,GFDD.SI.01,Bank_Z_score,1979,
IND,India,GFDD.SI.01,Bank_Z_score,1978,
IND,India,GFDD.SI.01,Bank_Z_score,1977,
IND,India,GFDD.SI.01,Bank_Z_score,1976,
IND,India,GFDD.SI.01,Bank_Z_score,1975,
IND,India,GFDD.SI.01,Bank_Z_score,1974,
IND,India,GFDD.SI.01,Bank_Z_score,1973,
IND,India,GFDD.SI.01,Bank_Z_score,1972,
IND,India,GFDD.SI.01,Bank_Z_score,1971,
IND,India,GFDD.SI.01,Bank_Z_score,1970,
IND,India,GFDD.SI.01,Bank_Z_score,1969,
IND,India,GFDD.SI.01,Bank_Z_score,1968,
IND,India,GFDD.SI.01,Bank_Z_score,1967,
IND,India,GFDD.SI.01,Bank_Z_score,1966,
IND,India,GFDD.SI.01,Bank_Z_score,1965,
IND,India,GFDD.SI.01,Bank_Z_score,1964,
IND,India,GFDD.SI.01,Bank_Z_score,1963,
IND,India,GFDD.SI.01,Bank_Z_score,1962,
IND,India,GFDD.SI.01,Bank_Z_score,1961,
IND,India,GFDD.SI.01,Bank_Z_score,1960,
